OTU_ID	X6	Z10	Q8	Z2	X8	R1	P3	Q9	Z3	B20.8	R9	Q5	X5	Q7	F20.7	R2	Q4	R8	Z4	A14.4	Q2	B6.6	Z8	EG7.2	G7.1	Z9	A15	Q6	B13.11	A17.12	X10	P2	E6.5	Q3	X9	X4	Z6	E5.9	X1	Z7	R4	A9	P4	X3	X2	R10	P1	X7	A11	Z5	Z1	E14.3	R3	E22	R5	R7	Q1	R6	A5.10
Zotu529	0	0	3	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu53	21	5	49	2	112	2128	0	84	146	124	13	9	34	75	1	247	0	319	222	1	257	22	4	0	299	9	13	116	55	104	213	29	19	20	177	20	26	124	135	56	123	1333	15	22	14	101	444	2	49	38	20	99	130	143	2	39	150	218	56
Zotu530	45	10	0	26	0	0	167	40	0	3	15	74	70	0	3	0	12	0	0	0	0	0	13	1	3	0	225	9	121	13	0	11	17	7	40	47	3	0	8	18	0	0	74	0	0	8	7	3	0	14	0	6	0	1	0	8	0	6	0
Zotu531	1	0	2	14	0	0	63	1	0	0	59	3	0	1	1	0	0	0	0	108	0	0	0	0	1	0	0	0	1	0	1	0	29	6	0	0	73	21	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu532	0	11	0	0	0	0	0	0	0	0	2	8	0	15	11	0	176	0	17	0	0	0	3	0	0	0	0	0	1	0	0	0	0	12	0	0	0	1	0	0	0	2	38	0	0	0	0	0	0	5	0	1	0	0	0	13	4	83	0
Zotu533	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	396	0	0	0	0	0	0	0	0	0	0
Zotu535	0	126	0	1	2	0	0	0	1	0	0	0	1	0	0	18	0	0	0	0	0	0	1	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	142	0	0	0	0	0	0	0	0	1
Zotu536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
Zotu537	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu538	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	4	1	0	3	0	3	15	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	0	1	0	0	0	1	0
Zotu539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0
Zotu54	0	0	0	3	2	0	0	0	0	5	6	0	3	0	1	5	0	0	3	0	2	0	1	7	0	2	0	2	2	0	0	0	0	1	0	2	0	1	0	2	1	1	0	0	0	1	0	0	1	0	0	10	0	0	0	0	6	0	0
Zotu540	18	0	0	0	0	0	0	135	0	6	13	0	3	0	8	0	0	0	0	0	0	14	5	0	0	0	51	0	1	0	0	0	76	7	19	2	0	102	0	0	16	0	40	0	0	16	27	0	0	0	0	2	0	0	0	0	0	23	0
Zotu541	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	236	99	0	0	0	0	0	0	0	24	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu542	0	25	1	0	2	5	0	0	1	4	1	0	1	1	7	26	1	4	0	0	0	0	1	33	0	0	1	0	10	23	0	0	2	0	0	1	0	9	0	1	7	32	0	0	0	1	0	0	1	40	0	0	0	7	1136	0	0	0	1
Zotu543	3	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu545	0	0	0	0	2	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	2	0	16	0	0	0	0	1	0	345	0	0	9	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Zotu547	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Zotu548	0	194	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	1	0	0	0	0	0	0	0	0
Zotu549	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	0	0	0
Zotu55	0	29	488	3	12	8	0	72	58	2013	45	76	0	707	461	0	0	172	9	42	61	410	11	1	2	0	5	303	1188	285	0	56	2244	201	0	0	56	40	3	23	8	0	22	0	1	145	0	13	40	39	4	0	0	14	0	10	17	0	1
Zotu550	2	7	0	0	2	0	0	9	2	27	7	25	11	1	16	2	0	0	2	25	0	0	46	1	30	0	61	14	4	76	7	81	197	0	4	6	1	9	4	10	0	81	7	0	0	1	37	0	32	9	0	34	0	6	0	15	4	1	7
Zotu551	9	0	0	0	6	0	21	7	2	9	1	36	2	0	0	0	0	0	0	13	2	0	5	0	4	0	82	8	2	13	15	12	60	0	0	2	0	115	0	0	0	0	31	1	0	3	5	1	11	0	0	59	0	17	0	3	0	20	0
Zotu552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu553	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0
Zotu554	0	0	0	0	0	0	0	0	0	0	0	3	0	0	310	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu556	22	0	0	0	0	0	0	1	0	0	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0
Zotu557	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1
Zotu558	0	0	0	4	1	0	0	0	1	1	0	0	0	1	0	3	2	0	1	0	0	2	0	2	2	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	3	2	0	1	0	2	1	0	0
Zotu559	3	0	11	0	0	0	0	7	10	3	1	7	6	0	7	0	0	3	0	3	2	100	23	16	4	1	0	0	8	12	27	0	48	17	2	0	40	91	5	6	0	0	2	27	100	1	3	0	0	0	0	23	9	9	0	0	0	3	5
Zotu56	0	0	1	1	0	0	0	7	0	0	4	2	1	0	2	0	0	0	8	0	3	0	1	0	2	0	1	8	0	5	7	6	1	2	1	0	1	0	1	1	0	0	0	1	2	0	5	0	0	0	0	19	0	0	0	4	7	0	0
Zotu560	0	246	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	0	0	0	0	0	0	0	0	0
Zotu561	0	293	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	366	6	0	0	0	0	0	0	0	0
Zotu562	0	0	0	0	2	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	5	1	2	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	3	0	0	0	0	1	0	0	0
Zotu563	9	9	0	0	0	2	29	3	0	0	8	35	0	32	1	1	0	0	1	3	0	0	21	0	2	0	97	12	18	0	3	7	36	2	0	3	1	10	2	4	0	0	5	0	0	2	111	0	13	8	0	29	24	4	0	28	2	14	1
Zotu564	0	0	1	0	2	0	0	0	0	0	0	7	0	0	0	0	2	1	0	0	2	0	0	0	4	0	0	0	0	0	6	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	2	2
Zotu565	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	2	0	1	0
Zotu566	3	0	0	0	0	0	0	302	0	0	0	40	1	0	3	0	0	71	0	15	0	0	0	0	69	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0
Zotu567	1	0	0	0	0	0	23	0	1	0	12	0	13	1	0	0	0	54	1	22	0	1	2	1	10	3	7	5	3	96	1	3	108	1	9	19	0	18	1	14	77	26	1	4	0	0	3	1	0	0	2	3	0	1	0	7	0	3	26
Zotu568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	1	0	2	0	0	0	0	0	0	3	0	1	9	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Zotu569	4	0	0	3	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	13	7	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
Zotu57	96	28	87	7	21	152	23	29	176	114	15	15	71	60	94	391	252	81	30	0	99	82	62	846	75	298	29	20	36	31	38	11	26	66	10	63	69	95	31	49	23	414	36	78	119	76	9	4	260	19	8	144	118	272	228	8	35	58	107
Zotu570	13	0	0	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	2	358	0	0	0	0	0	0	0	6	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	1	0	0
Zotu571	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	9	0	0	0	6	0	0	0	0	7	0	0	0	0	1	0	0	5	3	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0
Zotu572	2	0	0	0	0	0	1	0	0	1	2	2	1	0	0	0	0	0	0	0	0	0	4	1	0	1	1	0	0	0	0	0	0	2	0	1	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	6	0	0	1
Zotu573	3	0	0	1	2	5	20	14	0	0	2	13	3	0	0	26	0	0	6	0	0	4	0	0	29	0	1	16	28	0	0	0	7	14	3	1	0	87	0	1	0	18	5	0	0	2	2	4	8	0	59	8	0	32	0	1	0	21	1
Zotu574	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
Zotu575	0	211	0	1	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	147	2	0	0	0	0	0	0	0	0
Zotu576	1	27	24	3	2	3	0	0	0	0	1	0	40	0	0	148	24	10	1	4	0	8	1	0	0	0	0	0	0	0	1	2	0	11	0	32	0	0	1	0	10	0	0	0	9	0	0	5	13	17	0	74	0	0	0	0	5	0	0
Zotu577	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0
Zotu578	0	0	0	0	0	0	0	0	0	0	1	4	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0
Zotu579	11	0	0	0	0	0	6	0	1	8	12	16	2	10	11	0	0	1	3	9	1	0	0	3	12	0	38	11	4	0	3	9	32	9	6	0	0	1	1	0	0	0	26	0	6	5	40	0	0	0	0	6	4	2	0	9	1	18	1
Zotu58	1008	6	227	6	0	1	344	0	0	962	1102	616	183	0	394	0	1	683	50	2723	26	268	9	1853	62	0	34	0	1354	19	0	1	330	787	8	144	604	354	117	12	451	0	395	5	23	733	0	5	12	32	0	4	154	63	0	224	20	46	2
Zotu580	12	0	0	0	3	0	11	1	10	0	22	0	11	2	3	25	2	1	18	0	43	0	10	1	4	22	0	6	8	1	7	8	4	3	15	5	0	5	6	44	2	0	6	12	2	27	0	0	0	0	0	0	53	15	0	12	3	0	2
Zotu581	0	0	0	0	0	0	0	0	1	5	0	32	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Zotu583	61	0	0	0	0	0	47	8	0	38	8	13	30	0	0	0	0	2	0	22	0	0	0	0	0	0	20	3	4	0	0	2	13	8	14	21	0	0	7	0	0	0	53	0	0	0	9	0	0	0	0	7	30	1	0	2	0	0	0
Zotu584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	304	0	0	0	0	0	0	0	0
Zotu585	0	0	12	0	0	0	13	32	2	4	1	17	5	0	15	21	0	78	0	1	7	0	21	1	41	0	11	3	0	141	16	7	9	0	0	3	2	70	1	22	81	0	0	3	6	10	14	2	0	0	0	4	14	18	0	25	1	6	17
Zotu586	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	0	0	0	0	0
Zotu587	230	10	1	0	0	0	0	0	0	227	0	0	25	0	4	0	0	0	0	23	0	1	0	73	0	0	81	0	3	63	0	0	0	12	0	18	3	0	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
Zotu588	2	0	0	0	28	13	0	0	1	0	27	0	1	4	8	0	0	0	3	0	9	3	18	0	0	0	3	0	1	0	11	30	1	0	3	0	1	3	2	37	23	0	46	4	0	45	5	0	0	0	0	18	0	7	0	8	1	3	0
Zotu589	7	0	0	0	0	0	85	0	0	8	0	15	4	0	5	0	0	0	6	27	0	0	0	1	0	0	0	0	1	0	0	1	74	3	0	5	0	12	7	2	0	0	31	0	0	0	2	0	0	0	0	9	2	1	0	3	0	2	0
Zotu59	17	0	30	0	2	2306	0	0	4	31	47	6	64	14	103	44	293	214	66	0	2	667	15	0	96	23	10	0	0	156	68	1	86	4	42	43	7	13	1	17	151	817	57	956	313	43	3	9	172	0	24	0	84	14	268	13	32	32	13
Zotu590	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu591	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	425	0	0	0	0	0	0	0	0	0	0	0
Zotu592	0	0	0	0	4	0	64	0	0	37	4	47	4	0	172	0	0	24	0	40	2	0	0	5	0	0	0	0	0	28	48	0	34	0	0	3	0	3	0	0	10	0	2	11	0	7	2	0	6	0	0	2	0	5	0	10	0	0	4
Zotu593	0	148	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	176	2	0	0	0	0	0	0	0	0
Zotu594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0
Zotu595	18	0	0	2	0	2	0	0	0	0	31	0	6	3	0	0	0	2	2	0	0	1	1	191	0	0	0	0	3	10	0	1	0	0	0	2	1	10	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0	0	0	45
Zotu596	3	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	3	3	1	0	0	7	44	0	5	0	0	1	1	1	0	0	2	1	1	0	19	0	0	0	0	0	0	4	0	15	0	2	1
Zotu597	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu598	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	17	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu599	0	87	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0
Zotu6	237	418	770	141	200	890	289	125	415	2594	558	91	2269	111	612	3693	529	1052	282	182	537	373	207	2920	410	1432	47	237	1114	200	137	303	84	1225	74	1763	996	168	645	139	598	2400	248	264	905	371	203	89	3411	448	7	1164	968	46	989	435	487	95	427
Zotu60	0	0	0	0	0	0	0	0	0	0	8	0	0	2	611	0	0	90	0	1483	0	0	44	737	595	0	0	0	0	0	0	356	5	0	0	0	0	1204	8	0	0	0	0	9	37	44	1	2	297	45	0	0	397	1	0	0	0	0	0
Zotu600	10	8	0	1	0	5	20	11	0	16	4	0	7	8	0	0	0	10	2	0	0	0	2	0	0	0	34	6	2	22	0	2	0	8	17	5	0	51	4	2	0	0	38	0	0	2	0	0	0	0	2	0	1	5	0	0	2	0	0
Zotu602	3	0	0	0	1	50	0	0	0	30	4	23	1	54	6	1	12	83	16	0	0	1	2	0	8	5	23	10	0	9	0	52	31	4	0	1	1	1	2	0	30	0	1	1	11	36	116	0	0	0	0	7	0	3	0	0	4	6	0
Zotu603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Zotu604	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
Zotu605	0	0	0	0	0	0	4	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	1	0	1	0	0	2	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	9
Zotu606	2	0	4	0	4	1	0	12	0	0	6	0	1	0	0	0	0	0	0	76	0	0	0	0	0	0	125	7	3	0	1	18	44	0	24	0	0	4	1	3	64	20	28	0	0	1	93	0	19	4	0	1	0	5	0	32	0	2	7
Zotu607	0	0	0	0	5	0	0	0	1	0	83	1	0	2	0	0	0	0	0	0	2	0	64	0	4	13	3	2	0	0	106	1	45	0	3	0	7	0	0	0	215	0	0	1	1	1	5	1	0	0	12	1	0	84	0	5	0	2	1
Zotu608	0	0	0	0	0	13	0	4	1	0	0	0	0	0	4	24	0	0	3	0	0	47	3	0	7	0	0	0	0	5	0	0	0	0	0	0	0	1	1	0	0	24	3	0	0	0	85	0	1	0	5	0	2	36	3	1	0	0	0
Zotu609	10	0	0	0	5	0	108	1	0	0	28	0	4	0	1	0	0	0	0	82	0	0	0	0	1	0	0	0	0	6	0	3	9	0	1	5	0	0	10	0	14	3	1	0	0	1	5	0	0	0	0	0	0	0	0	12	0	13	1
Zotu61	21	22	85	61	19	12	181	203	937	55	224	151	67	11	520	39	0	12	81	246	1600	122	262	13	764	6	37	380	204	281	340	190	419	132	408	68	325	1036	284	456	124	97	131	811	676	152	68	27	205	0	1	1	322	166	0	75	16	0	119
Zotu610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	15	0	0	0	0	2	1	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	0	0	0	0	0	0	0	0	0	0
Zotu612	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu613	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu614	0	0	1	0	0	3	1	89	8	0	3	55	6	0	18	0	0	18	3	0	11	0	96	0	5	0	0	4	1	0	0	0	17	0	0	3	0	49	9	7	0	0	0	0	3	1	0	4	1	0	0	2	0	1	0	7	0	2	25
Zotu615	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	9	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu616	0	0	0	1	0	0	2	4	3	0	2	0	0	0	1	0	0	0	0	0	0	18	0	0	23	0	1	12	0	1	0	0	0	1	1	0	22	0	0	0	0	2	0	3	0	0	0	0	0	0	0	22	12	2	0	1	0	5	13
Zotu617	1	0	10	0	0	0	0	0	99	0	0	0	1	0	0	0	0	0	0	0	116	0	14	0	0	0	1	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Zotu619	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	1	0
Zotu62	65	7	3	4	29	48	138	20	98	43	863	0	64	0	67	0	2	974	169	94	363	299	28	3	450	6	170	50	124	180	586	196	132	86	816	58	2	488	465	168	574	1	60	1066	120	49	186	12	142	28	0	1077	112	134	0	346	207	1391	152
Zotu620	6	0	0	1	0	0	9	117	0	1	6	10	17	0	1	0	1	0	0	12	0	0	1	0	4	0	3	0	30	16	0	0	1	7	4	7	0	24	4	3	0	0	25	0	0	1	4	1	0	0	2	4	9	5	0	10	0	1	0
Zotu621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	392	0	0	0	0	0	0	0	0	0	0	0
Zotu622	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	289	0	0	0	0	0	0	0	0	0	0
Zotu624	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Zotu625	0	0	2	0	0	0	0	0	0	8	0	0	0	1	0	71	157	7	4	0	1	0	0	0	0	0	0	1	0	0	0	52	2	0	0	0	0	0	0	0	11	44	20	1	0	0	78	0	1	0	6	0	0	5	14	0	18	6	39
Zotu626	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0
Zotu627	29	0	8	0	0	0	0	0	0	4	24	36	3	0	0	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	116	10	0	0	0	0	1	0	0	0	6	0	0	14	0	185	0	0	0	1	0	0	0	0	0	13	0
Zotu628	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu629	30	0	7	0	1	0	1	13	0	0	0	0	1	24	0	4	0	0	3	18	0	7	1	0	0	1	17	14	2	2	0	8	61	5	7	2	0	0	6	0	0	163	53	0	0	12	87	1	0	0	54	2	0	11	0	94	4	3	0
